Date,AAPL,ADBE,AMD,AMZN,AVGO,CRM,CSCO,GOOG,IBM,INTC,META,MSFT,NFLX,NVDA,ORCL,QCOM,TSLA,TXN
2015-01-28,25.617084503173828,70.25,2.630000114440918,15.195500373840332,7.9787421226501465,55.9490966796875,19.474044799804688,25.310298919677734,92.88928985595703,25.917007446289062,75.88236999511719,35.234107971191406,63.20857238769531,0.463420033454895,36.43116760253906,52.4907112121582,13.291333198547363,40.798282623291016
2015-01-29,26.41463851928711,71.63999938964844,2.609999895095825,15.58899974822998,8.095004081726074,57.6866455078125,19.771860122680664,25.343053817749023,95.2980728149414,26.246915817260742,77.63410186767578,35.93553161621094,63.400001525878906,0.474699467420578,36.57624435424805,47.09303665161133,13.680000305175781,41.350433349609375
2015-01-30,26.02808380126953,70.12999725341797,2.569999933242798,17.726499557495117,7.817647457122803,56.04838562011719,19.15443992614746,26.527177810668945,93.96800994873047,25.349252700805664,75.55392456054688,34.558326721191406,63.11428451538086,0.4607800543308258,35.74845886230469,46.18355178833008,13.573332786560059,40.42766189575195
2015-02-02,26.35464859008789,71.11000061035156,2.6700000762939453,18.223499298095703,7.782691955566406,56.87247848510742,19.488576889038086,26.227426528930664,94.79545593261719,25.817272186279297,74.63822174072266,35.31108093261719,63.0099983215332,0.4708595871925354,36.422637939453125,48.453548431396484,14.062666893005371,40.457916259765625
2015-02-03,26.359098434448242,71.91999816894531,2.759999990463257,18.177499771118164,7.84196662902832,58.193023681640625,19.699222564697266,26.2651424407959,97.1307144165039,25.85563087463379,75.04630279541016,35.58481979370117,65.27428436279297,0.4826190173625946,36.7298583984375,49.51089859008789,14.557332992553711,41.17646789550781
2015-02-04,26.56125831604004,72.27999877929688,2.8499999046325684,18.237499237060547,7.96354866027832,58.570316314697266,19.386877059936523,25.943553924560547,96.20520782470703,25.963804244995117,75.27523040771484,35.79011917114258,64.10143280029297,0.4838190972805023,36.20075607299805,49.51089859008789,14.569999694824219,41.312599182128906
2015-02-05,26.750839233398438,73.0999984741211,3.309999942779541,18.694499969482422,8.069930076599121,58.83839416503906,19.800914764404297,26.18276023864746,96.7874984741211,26.22653579711914,75.25531768798828,36.31190490722656,64.12999725341797,0.491738885641098,36.83224868774414,50.24292755126953,14.732666969299316,41.83449172973633
2015-02-06,26.525577545166016,72.54000091552734,3.0299999713897705,18.714000701904297,7.958988666534424,58.74903106689453,19.78638458251953,26.352489471435547,96.73197174072266,25.731992721557617,74.12067413330078,36.27769088745117,63.47999954223633,0.4895787239074707,36.67864227294922,49.059871673583984,14.490667343139648,41.11595153808594
2015-02-09,26.701780319213867,72.33000183105469,3.0399999618530273,18.527999877929688,7.769016742706299,57.5675048828125,19.699222564697266,26.19516944885254,96.13324737548828,25.446081161499023,74.09080505371094,36.234928131103516,63.29571533203125,0.4890989363193512,37.03706359863281,49.6218147277832,14.498666763305664,41.04787826538086
2015-02-10,27.214750289916992,72.76000213623047,3.0399999618530273,18.649999618530273,8.133760452270508,58.37173843383789,19.967981338500977,26.64727783203125,97.8676528930664,26.041088104248047,74.83728790283203,36.44021224975586,64.8499984741211,0.5027782917022705,37.540584564208984,51.95094680786133,14.419333457946777,42.22024154663086
